train_acc,val_acc,log_file
0.773196,0.707792,/home/workspace/data/hubert_nn_latents[3][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_10_1024.log
0.752577,0.707792,/home/workspace/data/hubert_nn_latents[3][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_5_512.log
1.000000,0.701299,/home/workspace/data/hubert_nn_latents[0][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_10_512.log
1.000000,0.701299,/home/workspace/data/hubert_nn_latents[0][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_2_512.log
1.000000,0.701299,/home/workspace/data/hubert_nn_latents[2][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_5_512.log
1.000000,0.701299,/home/workspace/data/hubert_nn_latents[2][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_5_1024.log
1.000000,0.701299,/home/workspace/data/hubert_nn_latents[2][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_2_1024.log
1.000000,0.701299,/home/workspace/data/hubert_nn_latents[5][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_5_512.log
1.000000,0.701299,/home/workspace/data/hubert_nn_latents[5][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_5_1024.log
0.954639,0.701299,/home/workspace/data/hubert_nn_latents[5][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_2_512.log
0.883505,0.701299,/home/workspace/data/hubert_nn_latents[4][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_10_512.log
0.881443,0.701299,/home/workspace/data/hubert_nn_latents[0][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_2_512.log
0.839175,0.701299,/home/workspace/data/hubert_nn_latents[5][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_10_512.log
0.835052,0.701299,/home/workspace/data/hubert_nn_latents[5][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_2_1024.log
0.806186,0.701299,/home/workspace/data/hubert_nn_latents[9][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_2_512.log
0.805155,0.701299,/home/workspace/data/hubert_nn_latents[8][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_5_512.log
0.793814,0.701299,/home/workspace/data/hubert_nn_latents[1][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_2_512.log
0.761856,0.701299,/home/workspace/data/hubert_nn_latents[2][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_10_1024.log
0.745361,0.701299,/home/workspace/data/hubert_nn_latents[11][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_10_1024.log
0.710309,0.701299,/home/workspace/data/hubert_nn_latents[11][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_10_512.log
0.707216,0.701299,/home/workspace/data/hubert_nn_latents[11][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_2_1024.log
1.000000,0.694805,/home/workspace/data/hubert_nn_latents[1][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_5_1024.log
1.000000,0.694805,/home/workspace/data/hubert_nn_latents[2][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_10_1024.log
1.000000,0.694805,/home/workspace/data/hubert_nn_latents[2][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_2_512.log
1.000000,0.694805,/home/workspace/data/hubert_nn_latents[3][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_2_512.log
1.000000,0.694805,/home/workspace/data/hubert_nn_latents[4][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_5_1024.log
1.000000,0.694805,/home/workspace/data/hubert_nn_latents[4][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_10_512.log
1.000000,0.694805,/home/workspace/data/hubert_nn_latents[5][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_10_1024.log
1.000000,0.694805,/home/workspace/data/hubert_nn_latents[7][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_5_1024.log
1.000000,0.694805,/home/workspace/data/hubert_nn_latents[7][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_5_1024.log
1.000000,0.694805,/home/workspace/data/hubert_nn_latents[7][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_10_512.log
0.855670,0.694805,/home/workspace/data/hubert_nn_latents[4][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_2_1024.log
0.844330,0.694805,/home/workspace/data/hubert_nn_latents[9][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_2_512.log
0.827835,0.694805,/home/workspace/data/hubert_nn_latents_full/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_5_512.log
0.818557,0.694805,/home/workspace/data/hubert_nn_latents[2][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_2_1024.log
0.816495,0.694805,/home/workspace/data/hubert_nn_latents[0][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_10_512.log
0.816495,0.694805,/home/workspace/data/hubert_nn_latents[8][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_2_1024.log
0.816495,0.694805,/home/workspace/data/hubert_nn_latents[9][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_10_512.log
0.814433,0.694805,/home/workspace/data/hubert_nn_latents[9][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_2_1024.log
0.811340,0.694805,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_2_512.log
0.803093,0.694805,/home/workspace/data/hubert_nn_latents_full/16000/nn/results/svd_a.data2vec_base_960.100_0.001_10_512.log
0.798969,0.694805,/home/workspace/data/hubert_nn_latents[8][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_2_512.log
0.794845,0.694805,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_2_1024.log
0.793814,0.694805,/home/workspace/data/hubert_nn_latents[9][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_5_1024.log
0.792784,0.694805,/home/workspace/data/hubert_nn_latents[10][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_512.log
0.792784,0.694805,/home/workspace/data/hubert_nn_latents[10][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_1024.log
0.791753,0.694805,/home/workspace/data/hubert_nn_latents[7][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_5_512.log
0.788660,0.694805,/home/workspace/data/hubert_nn_latents[4][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_2_512.log
0.785567,0.694805,/home/workspace/data/hubert_nn_latents[8][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_512.log
0.785567,0.694805,/home/workspace/data/hubert_nn_latents[8][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_1024.log
0.778351,0.694805,/home/workspace/data/hubert_nn_latents[0][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_512.log
0.778351,0.694805,/home/workspace/data/hubert_nn_latents[0][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_1024.log
0.777320,0.694805,/home/workspace/data/hubert_nn_latents[1][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_512.log
0.777320,0.694805,/home/workspace/data/hubert_nn_latents[1][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_1024.log
0.776289,0.694805,/home/workspace/data/hubert_nn_latents[5][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_2_512.log
0.776289,0.694805,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_2_512.log
0.769072,0.694805,/home/workspace/data/hubert_nn_latents[5][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_512.log
0.769072,0.694805,/home/workspace/data/hubert_nn_latents[5][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_1024.log
0.744330,0.694805,/home/workspace/data/hubert_nn_latents[2][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_5_512.log
0.743299,0.694805,/home/workspace/data/hubert_nn_latents[9][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_10_1024.log
0.724742,0.694805,/home/workspace/data/hubert_nn_latents[11][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_5_512.log
0.711340,0.694805,/home/workspace/data/hubert_nn_latents[12][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_2_1024.log
0.707216,0.694805,/home/workspace/data/hubert_nn_latents[10][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_2_1024.log
0.707216,0.694805,/home/workspace/data/hubert_nn_latents[12][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_2_512.log
0.698969,0.694805,/home/workspace/data/hubert_nn_latents[9][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_10_512.log
0.683505,0.694805,/home/workspace/data/hubert_nn_latents[10][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_2_512.log
1.000000,0.688312,/home/workspace/data/hubert_nn_latents[1][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_5_512.log
1.000000,0.688312,/home/workspace/data/hubert_nn_latents[1][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_2_512.log
1.000000,0.688312,/home/workspace/data/hubert_nn_latents[3][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_10_1024.log
1.000000,0.688312,/home/workspace/data/hubert_nn_latents[4][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_5_512.log
1.000000,0.688312,/home/workspace/data/hubert_nn_latents[4][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_10_1024.log
1.000000,0.688312,/home/workspace/data/hubert_nn_latents[5][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_10_512.log
1.000000,0.688312,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_5_1024.log
1.000000,0.688312,/home/workspace/data/hubert_nn_latents[10][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_5_1024.log
0.993814,0.688312,/home/workspace/data/hubert_nn_latents[5][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_2_1024.log
0.983505,0.688312,/home/workspace/data/hubert_nn_latents[0][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_5_1024.log
0.944330,0.688312,/home/workspace/data/hubert_nn_latents_full/16000/nn/results/svd_a.data2vec_base_960.100_0.001_5_1024.log
0.893814,0.688312,/home/workspace/data/hubert_nn_latents[9][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_2_1024.log
0.869072,0.688312,/home/workspace/data/hubert_nn_latents[1][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_5_512.log
0.834021,0.688312,/home/workspace/data/hubert_nn_latents_full/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_2_1024.log
0.821649,0.688312,/home/workspace/data/hubert_nn_latents[9][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_5_1024.log
0.815464,0.688312,/home/workspace/data/hubert_nn_latents[5][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_2_512.log
0.803093,0.688312,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_5_512.log
0.793814,0.688312,/home/workspace/data/hubert_nn_latents[5][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_2_1024.log
0.781443,0.688312,/home/workspace/data/hubert_nn_latents[5][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_5_1024.log
0.776289,0.688312,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_10_1024.log
0.774227,0.688312,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_5_1024.log
0.772165,0.688312,/home/workspace/data/hubert_nn_latents[7][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_2_512.log
0.769072,0.688312,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_512.log
0.769072,0.688312,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_1024.log
0.762887,0.688312,/home/workspace/data/hubert_nn_latents[4][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_10_1024.log
0.747423,0.688312,/home/workspace/data/hubert_nn_latents[3][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_10_512.log
0.723711,0.688312,/home/workspace/data/hubert_nn_latents[12][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_5_512.log
0.713402,0.688312,/home/workspace/data/hubert_nn_latents[12][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_10_512.log
0.710309,0.688312,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_2_1024.log
1.000000,0.681818,/home/workspace/data/hubert_nn_latents[0][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_5_512.log
1.000000,0.681818,/home/workspace/data/hubert_nn_latents[2][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_5_1024.log
1.000000,0.681818,/home/workspace/data/hubert_nn_latents[4][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_5_1024.log
1.000000,0.681818,/home/workspace/data/hubert_nn_latents[4][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_5_512.log
1.000000,0.681818,/home/workspace/data/hubert_nn_latents[4][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_10_1024.log
0.937113,0.681818,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_2_512.log
0.881443,0.681818,/home/workspace/data/hubert_nn_latents[10][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_2_512.log
0.842268,0.681818,/home/workspace/data/hubert_nn_latents[6][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_2_1024.log
0.834021,0.681818,/home/workspace/data/hubert_nn_latents[4][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_5_512.log
0.826804,0.681818,/home/workspace/data/hubert_nn_latents[8][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_2_512.log
0.816495,0.681818,/home/workspace/data/hubert_nn_latents[4][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_2_1024.log
0.808247,0.681818,/home/workspace/data/hubert_nn_latents[12][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_5_1024.log
0.793814,0.681818,/home/workspace/data/hubert_nn_latents[7][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_5_1024.log
0.792784,0.681818,/home/workspace/data/hubert_nn_latents[11][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_5_1024.log
0.790722,0.681818,/home/workspace/data/hubert_nn_latents[10][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_5_1024.log
0.783505,0.681818,/home/workspace/data/hubert_nn_latents[8][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.0001_5_1024.log
0.782474,0.681818,/home/workspace/data/hubert_nn_latents[11][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_512.log
0.782474,0.681818,/home/workspace/data/hubert_nn_latents[11][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_1024.log
0.778351,0.681818,/home/workspace/data/hubert_nn_latents[5][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_5_1024.log
0.776289,0.681818,/home/workspace/data/hubert_nn_latents[12][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_512.log
0.776289,0.681818,/home/workspace/data/hubert_nn_latents[12][0]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.001_1_1024.log
0.769072,0.681818,/home/workspace/data/hubert_nn_latents[1][0]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_10_1024.log
