train_acc,val_acc,log_file
0.770103,0.675325,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.100_0.001_2_512.log
0.741237,0.675325,/home/workspace/data/data2vec[0][1]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_1_1024.log
0.741237,0.675325,/home/workspace/data/data2vec[0][1]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_1_512.log
0.741237,0.675325,/home/workspace/data/wavlm_large[10][5]_a_n/16000/nn/results/svd_a.wavlm_large.100_0.001_10_1024.log
1.000000,0.668831,/home/workspace/data/data2vec[0][1]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_10_512.log
1.000000,0.668831,/home/workspace/data/data2vec[0][1]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_2_512.log
1.000000,0.668831,/home/workspace/data/decoar2[5][4]_a_n/16000/nn/results/svd_a.decoar2.1000_0.001_2_512.log
1.000000,0.668831,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.1000_0.0001_10_512.log
1.000000,0.668831,/home/workspace/data/wavlm_large[10][5]_a_n/16000/nn/results/svd_a.wavlm_large.1000_0.0001_10_512.log
1.000000,0.668831,/home/workspace/data/wavlm_large[10][5]_a_n/16000/nn/results/svd_a.wavlm_large.1000_0.0001_5_512.log
1.000000,0.668831,/home/workspace/data/wavlm_large[10][5]_a_n/16000/nn/results/svd_a.wavlm_large.1000_0.0001_5_1024.log
0.995876,0.668831,/home/workspace/data/decoar2[5][4]_a_n/16000/nn/results/svd_a.decoar2.1000_0.0001_2_512.log
0.985567,0.668831,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.1000_0.001_2_1024.log
0.759794,0.668831,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.1000_0.001_1_1024.log
0.759794,0.668831,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.1000_0.001_1_512.log
0.758763,0.668831,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.100_0.001_10_512.log
0.757732,0.668831,/home/workspace/data/decoar2[5][4]_a_n/16000/nn/results/svd_a.decoar2.1000_0.0001_1_1024.log
0.757732,0.668831,/home/workspace/data/decoar2[5][4]_a_n/16000/nn/results/svd_a.decoar2.1000_0.0001_1_512.log
0.750515,0.668831,/home/workspace/data/data2vec[0][1]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_10_512.log
0.741237,0.668831,/home/workspace/data/data2vec[0][1]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.0001_2_512.log
0.740206,0.668831,/home/workspace/data/data2vec[0][1]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_1_512.log
0.740206,0.668831,/home/workspace/data/data2vec[0][1]_a_n/16000/nn/results/svd_a.data2vec_base_960.100_0.001_1_1024.log
0.736082,0.668831,/home/workspace/data/hubert[3][2]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_1_512.log
0.736082,0.668831,/home/workspace/data/hubert[3][2]_a_n/16000/nn/results/svd_a.hubert_base.100_0.001_1_1024.log
1.000000,0.662338,/home/workspace/data/data2vec[0][1]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_10_1024.log
1.000000,0.662338,/home/workspace/data/data2vec[0][1]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.0001_5_512.log
1.000000,0.662338,/home/workspace/data/decoar2[5][4]_a_n/16000/nn/results/svd_a.decoar2.1000_0.001_5_512.log
1.000000,0.662338,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.1000_0.0001_10_1024.log
0.852577,0.662338,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.1000_0.0001_2_1024.log
0.757732,0.662338,/home/workspace/data/decoar2[5][4]_a_n/16000/nn/results/svd_a.decoar2.100_0.0001_2_512.log
0.739175,0.662338,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.100_0.0001_10_1024.log
0.738144,0.662338,/home/workspace/data/hubert[3][2]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_1_512.log
0.738144,0.662338,/home/workspace/data/hubert[3][2]_a_n/16000/nn/results/svd_a.hubert_base.1000_0.0001_1_1024.log
0.735052,0.662338,/home/workspace/data/wav2vec_large[3][4]_a_n/16000/nn/results/svd_a.wav2vec_large.100_0.0001_5_512.log
1.000000,0.655844,/home/workspace/data/data2vec[0][1]_a_n/16000/nn/results/svd_a.data2vec_base_960.1000_0.001_10_1024.log
1.000000,0.655844,/home/workspace/data/decoar2[5][4]_a_n/16000/nn/results/svd_a.decoar2.1000_0.0001_2_1024.log
